user_id,gender,age,occupation,zip_code,zip_code_2
3057,F,25,12,55438,55
3058,M,18,12,55123,55
3059,M,35,0,75023,75
3060,F,35,1,92705,92
3061,M,45,2,29440,29
3062,M,18,4,03106,03
3063,M,18,4,03106,03
3064,M,35,17,90026,90
3065,F,18,4,48135,48
3066,M,18,4,61801,61
3067,F,25,0,02148,02
3068,F,35,9,66204,66
3069,M,18,4,97470,97
3070,F,18,4,10708,10
3071,M,25,1,02115,02
3072,M,50,1,55126,55
3073,M,25,0,90028,90
3074,M,25,0,23451,23
3075,F,25,11,06107,06
3076,M,35,17,30024,30
3077,M,18,4,43202,43
3078,F,35,1,02155,02
3079,F,25,1,55410,55
3080,M,25,20,55410,55
3081,M,25,7,77252,77
3082,F,35,6,45459,45
3083,F,50,0,97403,97
3084,M,25,16,01581,01
3085,M,25,4,78703,78
3086,M,18,12,98105,98
3087,F,1,1,90802,90
3088,F,25,4,87110,87
3089,M,45,16,93448,93
3090,M,25,2,90004,90
3091,F,25,0,19107,19
3092,M,35,15,98108,98
3093,F,45,20,89134,89
3094,M,35,0,30030,30
3095,F,25,3,06810,06
3096,F,45,3,38028,38
3097,F,25,5,10021,10
3098,M,25,4,55112,55
3099,M,25,17,20910,20
3100,F,25,6,91423,91
3101,M,18,15,91101,91
3102,M,25,12,34170,34
3103,M,25,20,64112,64
3104,M,18,17,02118,02
3105,M,35,12,98166,98
3106,M,25,0,33142,33
3107,M,25,17,92656,92
3108,M,50,6,22039,22
3109,F,25,11,43201,43
3110,M,25,0,10002,10
3111,M,18,4,56520,56
3112,M,18,12,98133,98
3113,M,25,10,55414,55
3114,M,18,5,65211,65
3115,M,35,17,48323,48
3116,M,25,12,98034,98
3117,M,35,0,83704,83
3118,M,25,0,77025,77
3119,M,45,1,37027,37
3120,M,18,4,55414,55
3121,M,25,2,32118,32
3122,F,25,7,22209,22
3123,M,25,2,90401,90
3124,M,25,12,30337,30
3125,M,25,7,10025,10
3126,M,25,2,32118,32
3127,F,25,0,10003,10
3128,M,18,2,10012,10
3129,M,25,7,21117,21
3130,M,25,7,32835,32
3131,F,25,2,90036,90
3132,M,35,7,98467,98
3133,M,18,4,33720,33
3134,M,18,4,55455,55
3135,M,25,15,12345,12
3136,F,25,4,72801,72
3137,M,25,11,11217,11
3138,M,35,17,46229,46
3139,M,56,13,89128,89
3140,F,25,4,78728,78
3141,M,25,14,81679,81
3142,M,25,20,85719,85
3143,F,50,16,90272,90
3144,F,25,7,85260,85
3145,M,18,4,02138,02
3146,M,25,0,31605,31
3147,M,25,14,49355,49
3148,M,18,20,72837,72
3149,M,18,4,92602,92
3150,F,25,3,92831,92
3151,F,25,0,92870,92
3152,M,18,4,61801,61
3153,F,25,4,73160,73
3154,F,25,4,95616,95
3155,M,25,7,55112,55
3156,M,35,7,07663,07
3157,M,25,12,92880,92
3158,M,25,15,15217,15
3159,F,25,15,15213,15
3160,M,25,17,77521,77
3161,M,25,7,55408,55
3162,M,25,1,08854-3115,08
3163,M,18,15,95616,95
3164,M,18,12,55118,55
3165,M,35,7,60611,60
3166,M,18,4,32607,32
3167,M,25,2,77056,77
3168,F,35,5,94546,94
3169,M,50,0,23518,23
3170,M,25,0,08461,08
3171,F,50,3,10128,10
3172,M,18,12,55408,55
3173,M,25,12,55317,55
3174,F,18,14,10018,10
3175,M,35,16,10014,10
3176,M,25,17,95129,95
3177,F,25,6,94132,94
3178,F,35,5,44313,44
3179,F,18,20,02125,02
3180,M,25,14,07430,07
3181,M,25,12,07436,07
3182,M,25,12,12866,12
3183,M,50,7,60510,60
3184,F,25,18,21214,21
3185,M,18,7,55337,55
3186,M,50,1,92122,92
3187,M,35,12,32935,32
3188,M,56,13,55344,55
3189,M,25,16,90292,90
3190,M,1,17,97062,97
3191,M,25,12,27707,27
3192,M,18,4,02912,02
3193,M,25,0,92019,92
3194,M,25,15,92648,92
3195,M,18,4,80228,80
3196,F,18,4,45219,45
3197,F,18,14,94110,94
3198,M,25,12,94110,94
3199,M,18,0,57106,57
3200,F,25,1,98144,98
3201,M,45,7,35216,35
3202,F,18,4,24060,24
3203,M,35,0,90254,90
3204,M,45,16,80304,80
3205,F,35,16,80304,80
3206,M,18,20,44089,44
3207,M,35,7,60610,60
3208,M,25,14,30342,30
3209,M,25,0,21555,21
3210,F,45,0,02115,02
3211,M,50,16,20015,20
3212,F,25,17,11215,11
3213,F,25,1,83705,83
3214,F,56,7,10019,10
3215,F,50,13,55447,55
3216,M,35,1,54481,54
3217,F,35,0,92630,92
3218,M,56,6,48070,48
3219,F,18,4,54302,54
3220,M,35,7,54016,54
3221,M,25,0,19106,19
3222,M,35,7,10583,10
3223,M,25,20,10014,10
3224,F,25,14,93428,93
3225,M,18,0,15237,15
3226,M,35,4,10027,10
3227,F,25,14,60657,60
3228,M,25,14,05448,05
3229,F,56,1,93105,93
3230,M,35,16,92630,92
3231,M,25,7,55112,55
3232,M,35,12,92821,92
3233,M,50,2,60660,60
3234,F,1,0,90012,90
3235,M,18,4,87801,87
3236,M,18,15,87111,87
3237,M,35,7,05401,05
3238,M,35,7,10069,10
3239,F,25,12,07730,07
3240,M,18,4,55403,55
3241,F,50,0,20004,20
3242,M,50,13,94089,94
3243,M,25,12,98117,98
3244,F,18,4,92647,92
3245,M,18,2,08820,08
3246,F,35,1,85258,85
3247,M,35,15,92649,92
3248,F,25,7,94115,94
3249,F,25,4,92648,92
3250,M,25,4,90069,90
3251,M,35,17,15330,15
3252,M,50,0,76067,76
3253,F,35,4,26505,26
3254,F,35,6,95843,95
3255,F,25,15,91902,91
3256,M,25,15,92111,92
3257,M,25,14,94105,94
3258,M,45,6,02339,02
3259,F,18,4,95616,95
3260,M,25,4,44514,44
3261,M,45,20,87505,87
3262,M,25,14,55391,55
3263,M,50,11,66048,66
3264,F,25,1,94536,94
3265,M,25,15,53704,53
3266,F,25,4,95616,95
3267,M,25,4,78705,78
3268,M,25,12,04106,04
3269,F,18,20,45220,45
3270,M,18,11,45220,45
3271,F,35,0,92704,92
3272,M,35,0,08330,08
3273,M,35,7,11201,11
3274,M,25,20,02062,02
3275,M,35,7,10028,10
3276,M,25,20,55391,55
3277,M,25,17,94107,94
3278,M,35,7,10014,10
3279,M,45,15,92880,92
3280,M,25,7,33486,33
3281,M,25,17,79705,79
3282,M,45,3,20009,20
3283,M,35,16,66208,66
3284,M,25,6,48197,48
3285,M,25,4,44706,44
3286,F,35,7,80013,80
3287,M,56,13,27514-3540,27
3288,M,25,14,94133,94
3289,M,45,6,95695,95
3290,M,25,14,90292,90
3291,F,25,7,27516,27
3292,F,50,6,79410,79
3293,M,45,14,37343,37
3294,M,18,4,78749,78
3295,M,18,18,92123,92
3296,M,18,14,90292,90
3297,M,18,4,91325,91
3298,M,1,10,20876,20
3299,F,25,4,19119,19
3300,M,35,5,19119,19
3301,F,25,2,85719,85
3302,M,25,17,74074,74
3303,M,56,17,06405,06
3304,F,45,5,92649,92
3305,M,56,20,94708,94
3306,M,45,14,60045,60
3307,M,50,6,90640,90
3308,F,18,20,15701-1348,15
3309,M,25,17,20707,20
3310,M,45,14,12561,12
3311,M,25,4,90039,90
3312,F,18,4,90039,90
3313,M,35,20,90292,90
3314,M,25,7,06516,06
3315,M,25,12,78731,78
3316,M,1,19,92557,92
3317,M,25,4,78705,78
3318,M,56,13,30047,30
3319,F,56,13,92308,92
3320,M,25,1,56082,56
3321,M,35,1,95380,95
3322,F,18,4,68516,68
3323,M,35,14,11784,11
3324,M,35,17,48083,48
3325,F,35,14,39180,39
3326,M,45,7,64138,64
3327,M,18,12,91423,91
3328,M,56,19,91790-1161,91
3329,M,50,18,72601,72
3330,F,35,1,47933,47
3331,F,25,7,06854,06
3332,M,25,7,06854,06
3333,M,18,16,29404-2205,29
3334,M,35,0,09142,09
3335,M,25,0,10023,10
3336,M,35,17,93436,93
3337,M,25,4,97214,97
3338,M,45,16,08053,08
3339,M,25,17,44118,44
3340,M,45,16,48097,48
3341,M,25,20,91730,91
3342,F,25,5,92705,92
3343,F,18,4,79912,79
3344,M,35,0,08902,08
3345,M,25,7,18655,18
3346,M,35,7,54016,54
3347,F,35,7,91362,91
3348,M,45,16,94546,94
3349,F,18,4,92054,92
3350,F,18,0,20815,20
3351,F,18,5,92870,92
3352,M,35,0,30533,30
3353,M,35,17,92688,92
3354,M,25,7,18615,18
3355,M,25,1,400060,40
3356,M,35,7,95031,95
3357,M,25,18,64055,64
3358,F,25,1,91790,91
3359,M,25,20,22936,22
3360,F,25,0,92646,92
3361,M,25,4,91790,91
3362,F,25,0,90212,90
3363,F,35,9,04046,04
3364,M,56,13,17033,17
3365,M,50,17,23059,23
3366,M,35,14,08750,08
3367,M,50,16,10025,10
3368,M,25,14,55435,55
3369,M,45,18,14701,14
3370,M,18,4,92833,92
3371,M,25,2,55405,55
3372,M,56,13,55118,55
3373,M,18,16,94709,94
3374,M,35,5,64801,64
3375,M,25,4,89193,89
3376,M,35,16,10803,10
3377,M,25,17,03570,03
3378,M,18,4,48135,48
3379,M,35,1,20037,20
3380,M,50,0,20815,20
3381,M,25,0,96671,96
3382,F,1,10,55305,55
3383,M,56,16,03070,03
3384,M,35,7,91304,91
3385,F,25,9,32212,32
3386,M,18,4,55414,55
3387,M,18,1,94706,94
3388,F,25,1,92646,92
3389,M,18,0,13603,13
3390,F,45,20,02476,02
3391,M,18,4,48135,48
3392,M,50,6,08108,08
3393,M,35,12,60563,60
3394,M,35,7,90069,90
3395,M,25,7,02134,02
3396,M,25,12,15217,15
3397,M,25,5,55414,55
3398,M,18,20,30033,30
3399,M,25,4,14623,14
3400,M,25,14,08742,08
3401,M,35,7,76109,76
3402,M,35,20,30306,30
3403,M,35,5,48342,48
3404,M,25,8,95380,95
3405,M,35,14,92084,92
3406,F,25,7,85214,85
3407,F,45,5,60050,60
3408,M,25,17,14830,14
3409,M,25,4,48127,48
3410,M,35,1,20653,20
3411,M,18,4,02139,02
3412,M,25,18,85213,85
3413,F,25,17,92084,92
3414,M,25,17,75146,75
3415,M,35,7,80129,80
3416,M,25,12,20850,20
3417,F,18,2,14616,14
3418,F,18,3,22305,22
3419,M,45,1,16801,16
3420,F,25,7,48105,48
3421,M,45,7,94501,94
3422,M,25,5,43221,43
3423,M,25,7,84088,84
3424,M,25,6,92111,92
3425,M,18,20,48135,48
3426,M,25,20,90046,90
3427,M,25,14,78267,78
3428,M,45,1,47933,47
3429,F,25,7,94602,94
3430,F,45,1,15208,15
3431,F,45,6,48867,48
3432,M,25,12,27410,27
3433,M,18,12,55113,55
3434,M,18,4,48867,48
3435,M,45,1,48867,48
3436,M,35,0,98503,98
3437,F,25,0,37203,37
3438,F,25,0,78735,78
3439,M,18,17,76116,76
3440,M,56,17,32822,32
3441,F,25,14,94109,94
3442,M,18,12,20878,20
3443,F,35,17,48219,48
3444,M,50,14,33401,33
3445,F,35,20,92009,92
3446,M,25,7,30620,30
3447,M,25,12,94131,94
3448,F,18,3,60640,60
3449,M,25,14,02142,02
3450,M,25,5,78251,78
3451,F,25,11,94117,94
3452,M,25,14,07702,07
3453,M,35,7,07981,07
3454,M,18,0,92122,92
3455,F,25,0,07701,07
3456,M,25,17,54401,54
3457,M,25,20,19083,19
3458,M,45,0,02131,02
3459,M,18,4,76266,76
3460,M,1,4,10012,10
3461,M,35,0,95409,95
3462,F,25,4,73160,73
3463,M,25,15,80301,80
3464,F,25,14,78251,78
3465,M,25,14,45383,45
3466,M,25,14,94306,94
3467,M,25,14,55421,55
3468,M,25,20,94546,94
3469,M,45,17,02176,02
3470,M,35,17,49887,49
3471,M,18,4,80302,80
3472,M,25,6,33156,33
3473,F,35,16,02472,02
3474,M,35,11,10538,10
3475,M,25,14,33133,33
3476,M,50,0,44126,44
3477,F,50,1,10024,10
3478,M,25,7,10019,10
3479,M,18,4,78626,78
3480,M,25,0,59405,59
3481,M,18,4,94122,94
3482,M,50,17,08043,08
3483,F,45,7,30260,30
3484,M,18,4,28403,28
3485,M,25,0,94121,94
3486,F,18,0,98225,98
3487,M,18,4,60611,60
3488,M,45,17,80228,80
3489,M,18,4,60201,60
3490,M,25,0,74136,74
3491,M,25,16,28542,28
3492,M,35,7,77005,77
3493,M,25,17,61350,61
3494,M,25,1,28607,28
3495,M,18,4,94608,94
3496,M,35,5,92867,92
3497,F,35,2,94109,94
3498,M,25,17,28052,28
3499,M,25,3,77006,77
3500,M,35,7,20650,20
3501,F,35,7,30309,30
3502,F,18,7,80503,80
3503,M,18,4,59715,59
3504,M,18,7,02215,02
3505,F,25,15,55455,55
3506,M,18,12,80503,80
3507,M,25,0,02472,02
3508,M,18,4,02151,02
3509,M,18,4,02115,02
3510,F,18,4,02142,02
3511,M,50,0,88004,88
3512,M,18,17,02140,02
3513,M,25,16,01890,01
3514,M,18,12,30318,30
3515,M,35,3,55042,55
3516,M,18,4,42101,42
3517,M,18,12,53713,53
3518,F,18,7,11215,11
3519,F,25,14,11215,11
3520,M,25,0,40515,40
3521,M,25,0,53213,53
3522,M,18,0,97469,97
3523,M,35,7,53404,53
3524,F,25,0,83355,83
3525,F,18,4,02142,02
3526,M,35,2,62263-3004,62
3527,M,25,0,53213,53
3528,M,35,5,41144,41
3529,F,45,1,97361,97
3530,M,25,0,77058,77
3531,F,25,11,55409,55
3532,F,35,14,10028,10
3533,M,25,2,55344,55
3534,M,35,17,68506,68
3535,M,45,18,77630,77
3536,M,18,4,57103,57
3537,M,1,10,97402,97
3538,M,35,0,40504,40
3539,F,25,4,77006,77
3540,M,18,17,57106,57
3541,M,25,3,02494,02
3542,M,25,15,14803,14
3543,M,25,17,60659,60
3544,F,25,4,92507,92
3545,M,35,12,92507,92
3546,M,25,20,41706,41
3547,M,35,16,94108,94
3548,M,45,7,92965,92
3549,F,35,7,60137,60
3550,M,25,5,55447,55
3551,F,56,0,98374,98
3552,F,35,2,02879,02
3553,M,35,16,61600,61
3554,M,25,15,15203,15
3555,M,56,7,55430,55
3556,M,25,17,03038,03
3557,M,18,5,48185,48
3558,M,18,17,66044,66
3559,M,18,4,11364,11
3560,F,25,6,74105,74
3561,M,35,14,63304,63
3562,F,25,6,32812,32
3563,M,25,2,33133,33
3564,M,25,11,02169,02
3565,M,25,18,53572,53
3566,M,45,0,53818,53
3567,M,25,14,54915,54
3568,M,25,0,98503,98
3569,F,18,2,48823,48
3570,M,35,12,19050,19
3571,M,18,4,10044,10
3572,M,35,11,04287,04
3573,M,1,10,48867,48
3574,F,35,6,33314,33
3575,M,25,18,54915,54
3576,M,50,7,68046,68
3577,F,56,0,00231,00
3578,M,50,3,96714,96
3579,M,18,0,32219,32
3580,F,18,3,32219,32
3581,M,18,1,57382,57
3582,F,35,0,52405,52
3583,F,25,9,41075,41
3584,M,18,0,76543,76
3585,M,35,20,60640,60
3586,M,35,20,60640,60
3587,M,35,3,93611,93
3588,M,25,2,90068,90
3589,F,45,0,80010,80
3590,F,18,15,02115,02
3591,M,35,6,96158,96
3592,F,56,2,99701,99
3593,F,25,9,53719,53
3594,M,1,0,02322,02
3595,M,25,0,85024,85
3596,F,35,4,19104,19
3597,M,25,17,55446,55
3598,M,56,1,90210,90
3599,M,25,16,97378,97
3600,M,35,20,94506,94
3601,F,35,3,95405,95
3602,M,25,12,55443,55
3603,F,35,7,78704,78
3604,F,1,10,02879,02
3605,M,18,12,60640,60
3606,F,25,15,02445,02
3607,M,35,17,32506,32
3608,F,35,9,02879,02
3609,F,25,17,48239,48
3610,M,18,6,30064,30
3611,M,25,2,84321,84
3612,M,25,14,29609,29
3613,M,25,0,37205,37
3614,M,25,0,45458,45
3615,M,25,17,76028,76
3616,M,45,0,33759,33
3617,M,35,7,49034,49
3618,M,56,17,22657,22
3619,M,50,16,97116,97
3620,M,25,7,94117,94
3621,M,18,4,33023,33
3622,M,18,1,02446,02
3623,M,35,11,43209,43
3624,M,25,12,60068,60
3625,M,18,10,48439,48
3626,M,25,17,75075,75
3627,F,35,1,85287,85
3628,M,25,7,78731,78
3629,F,50,7,10022,10
3630,M,18,4,77005,77
3631,M,18,4,77005,77
3632,M,50,11,33881,33
3633,M,35,18,60441,60
3634,M,50,1,88001,88
3635,M,50,1,60062,60
3636,M,25,0,06708,06
3637,M,25,6,94127,94
3638,M,25,2,90038,90
3639,M,18,4,78250,78
3640,M,35,7,02370,02
3641,M,25,0,92008,92
3642,F,25,7,98188,98
3643,M,25,17,22302,22
3644,F,25,11,53711,53
3645,M,35,17,97232,97
3646,M,35,20,98106,98
3647,M,25,7,80202,80
3648,M,18,4,85210,85
3649,F,25,0,94115,94
3650,M,25,0,60611,60
3651,M,25,14,98103,98
3652,M,25,12,94608,94
3653,M,18,15,96661,96
3654,M,25,17,94901,94
3655,F,25,7,94121,94
3656,F,45,5,34610,34
3657,M,18,17,95121,95
3658,F,25,7,07090,07
3659,M,18,4,29649,29
3660,M,35,7,15137,15
3661,M,35,12,08852,08
3662,M,35,16,08753,08
3663,F,35,9,17055,17
3664,F,35,1,94043,94
3665,M,25,0,95903,95
3666,M,45,0,68144,68
3667,F,1,10,10706,10
3668,F,45,7,33324,33
3669,M,25,14,60148,60
3670,M,45,14,55123,55
3671,M,25,4,98102,98
3672,M,35,5,08406,08
3673,M,25,2,10003,10
3674,M,25,20,29205,29
3675,M,35,7,06680,06
3676,F,35,12,48109,48
3677,F,25,12,06906,06
3678,M,25,0,06880,06
3679,M,25,4,68108,68
3680,F,25,1,94939,94
3681,M,25,7,29662,29
3682,F,50,1,10706,10
3683,M,25,2,30606,30
3684,M,25,17,83713,83
3685,M,25,5,55100,55
3686,M,25,7,48070,48
3687,F,50,1,62221,62
3688,M,18,6,21202,21
3689,M,25,0,80906,80
3690,M,18,0,63116,63
3691,M,25,7,21030,21
3692,M,35,17,89147,89
3693,M,25,15,94062,94
3694,M,25,12,28227,28
3695,M,25,2,98502,98
3696,M,35,7,19149,19
3697,M,25,15,68516,68
3698,M,25,7,53202,53
3699,F,56,3,30127,30
3700,M,25,14,10021,10
3701,M,35,1,92614,92
3702,M,35,15,53095,53
3703,M,18,12,97402,97
3704,F,35,0,04255,04
3705,M,45,7,30076,30
3706,M,25,12,46725,46
3707,F,18,0,34744,34
3708,M,56,7,30097,30
3709,M,25,12,89502,89
3710,M,1,10,02818,02
3711,M,35,0,32506,32
3712,M,25,17,60042,60
3713,F,25,7,22201,22
3714,M,25,17,92111,92
3715,M,18,5,55428,55
3716,M,18,12,36115,36
3717,M,35,17,94533,94
3718,M,50,17,07728,07
3719,M,25,1,39759,39
3720,M,45,7,43065,43
3721,M,25,15,94065,94
3722,M,25,18,80538,80
3723,M,25,14,53048,53
3724,M,35,6,77083,77
3725,M,18,4,32608,32
3726,M,25,17,92882,92
3727,M,35,7,74401,74
3728,M,18,4,07030,07
3729,M,18,4,20037,20
3730,M,25,1,48911,48
3731,M,25,17,67443,67
3732,M,25,17,60153,60
3733,M,18,4,02777,02
3734,M,18,4,77840,77
3735,M,25,0,10009,10
3736,M,35,1,44242,44
3737,M,25,14,37127,37
3738,M,45,7,01904-1355,01
3739,M,56,11,48070,48
3740,M,18,5,55116,55
3741,M,25,0,96818,96
3742,M,25,0,90266,90
3743,F,35,7,89128,89
3744,M,25,0,60645,60
3745,F,25,9,49442,49
3746,M,25,5,54703,54
3747,M,45,13,89109,89
3748,M,18,4,02026,02
3749,F,25,0,60664,60
3750,F,18,4,94116,94
3751,F,35,12,55555,55
3752,F,18,1,86314,86
3753,M,25,7,42518,42
3754,M,56,7,94612,94
3755,F,50,14,08810,08
3756,M,18,12,53188,53
3757,M,25,7,92612,92
3758,F,35,5,02021,02
3759,M,35,6,54751,54
3760,M,50,0,55128,55
3761,M,25,17,27613,27
3762,M,50,6,11746,11
3763,M,25,2,98502,98
3764,M,25,1,06111,06
3765,F,50,3,34744,34
3766,F,18,1,45458,45
3767,M,25,0,94305,94
3768,M,25,4,86314,86
3769,M,25,15,02446,02
3770,F,35,3,50322,50
3771,M,25,1,14982,14
3772,M,35,17,06074,06
3773,M,35,6,50265,50
3774,M,25,0,52556,52
3775,M,35,12,14619,14
3776,F,25,4,50265,50
3777,M,18,4,23112,23
3778,M,25,0,61832,61
3779,F,45,2,98383,98
3780,M,1,0,46979,46
3781,F,56,11,54401,54
3782,F,25,0,94602,94
3783,M,25,7,97267,97
3784,F,25,1,98027,98
3785,F,25,20,93401,93
3786,F,25,0,94115,94
3787,F,25,0,94703,94
3788,F,18,0,94587,94
3789,F,25,0,94110,94
3790,F,25,17,94618,94
3791,M,50,18,60516,60
3792,M,25,6,68108,68
3793,M,18,4,21093,21
3794,F,18,4,53211,53
3795,F,18,4,91405,91
3796,M,45,14,02021,02
3797,M,25,7,02420,02
3798,M,25,7,48326,48
3799,M,18,0,17844,17
3800,M,18,1,45458,45
3801,M,18,12,36115,36
3802,M,18,0,94520,94
3803,F,35,9,19006,19
3804,M,25,6,06511,06
3805,F,35,1,89031,89
3806,M,18,4,55104,55
3807,F,35,19,32095,32
3808,M,25,7,60010,60
3809,M,35,6,20650,20
3810,M,50,7,20016,20
3811,M,25,15,98103,98
3812,M,35,17,78749,78
3813,M,35,7,80910,80
3814,M,25,15,98102,98
3815,M,25,17,53406,53
3816,F,25,3,90020,90
3817,M,35,3,20122,20
3818,M,45,17,32837,32
3819,M,25,12,36115,36
3820,M,25,17,90804,90
3821,M,25,20,44313,44
3822,M,45,20,98027,98
3823,M,56,7,93711,93
3824,M,25,17,32308,32
3825,M,18,1,06279,06
3826,M,25,1,48105,48
3827,M,50,2,87020,87
3828,M,25,20,92101,92
3829,F,25,1,22307,22
3830,M,18,4,60630,60
3831,F,18,6,84780,84
3832,F,25,7,43214,43
3833,M,25,1,68516,68
3834,M,18,2,02322,02
3835,M,25,7,40515,40
3836,F,50,8,84770,84
3837,M,25,17,28804,28
3838,F,25,14,10033,10
3839,M,50,14,02651,02
3840,F,25,0,02176,02
3841,M,45,18,26101,26
3842,F,35,16,92054,92
3843,F,1,10,32043,32
3844,M,18,4,73071,73
3845,M,25,12,94065,94
3846,M,35,0,33884,33
3847,M,25,7,12801,12
3848,M,25,15,70809-2612,70
3849,M,35,0,14086,14
3850,M,18,3,92278,92
3851,M,25,12,60657,60
3852,M,50,16,60302,60
3853,M,25,14,92614,92
3854,M,25,14,30340,30
3855,M,25,17,20886,20
3856,F,35,20,93449,93
3857,M,18,14,08822,08
3858,F,45,9,63119,63
3859,M,25,0,89145,89
3860,M,45,17,44129,44
3861,M,18,4,12604,12
3862,M,25,17,10025,10
3863,M,25,0,94558,94
3864,M,50,20,29630,29
3865,F,1,10,95864,95
3866,M,45,14,63130,63
3867,M,35,3,45215,45
3868,M,18,12,73112,73
3869,M,18,17,63544,63
3870,M,25,17,95050,95
3871,M,18,4,64468,64
3872,M,25,1,14613,14
3873,F,45,2,94558,94
3874,M,25,7,92103,92
3875,M,25,0,66605,66
3876,M,25,0,11235,11
3877,M,45,1,33705,33
3878,M,35,16,22124,22
3879,M,25,3,83687,83
3880,M,25,7,54942,54
3881,M,18,2,44515,44
3882,M,56,14,55337,55
3883,M,50,16,78411,78
3884,M,18,4,78759,78
3885,M,25,12,92728,92
3886,M,35,7,95008,95
3887,M,18,4,80513,80
3888,M,45,17,02067,02
3889,M,45,6,66203,66
3890,M,18,4,33143,33
3891,F,56,16,90039,90
3892,M,25,20,91505,91
3893,M,25,6,79401,79
3894,M,35,16,02139,02
3895,F,35,0,20723,20
3896,M,35,0,60914,60
3897,M,56,17,92069,92
3898,M,45,11,01772,01
3899,M,25,17,02135,02
3900,F,25,14,55343,55
3901,M,18,14,85282,85
3902,M,25,5,46239,46
3903,M,25,0,02542,02
3904,M,1,10,48445,48
3905,M,25,17,361069,36
3906,M,50,17,54409,54
3907,F,18,14,22201,22
3908,M,25,0,10021,10
3909,M,18,17,19104,19
3910,M,25,20,91505,91
3911,M,18,0,92037,92
3912,M,25,4,19104,19
3913,M,18,17,40207,40
3914,M,35,4,84123,84
3915,F,35,3,71111,71
3916,M,25,4,02134,02
3917,F,35,9,60618,60
3918,M,25,18,30189,30
3919,M,45,0,73702,73
3920,M,35,17,63126,63
3921,M,25,14,95820,95
3922,M,18,4,53211,53
3923,M,35,2,92115,92
3924,M,50,12,90254,90
3925,M,25,12,77042,77
3926,M,25,2,94404,94
3927,F,25,16,67846,67
3928,M,25,0,55812,55
3929,M,25,5,80227,80
3930,M,56,3,52240,52
3931,M,25,5,92117,92
3932,M,25,7,49221,49
3933,F,35,6,48073,48
3934,M,25,0,44512,44
3935,M,35,18,72118,72
3936,F,35,12,01464,01
3937,M,56,2,92020,92
3938,M,25,2,92711-0571,92
3939,M,45,7,91405,91
3940,M,35,20,32708,32
3941,M,45,17,40031,40
3942,M,18,4,49855,49
3943,F,35,7,98074,98
3944,F,35,16,80401,80
3945,F,45,1,96778,96
3946,F,25,12,22207,22
3947,M,25,0,90019,90
3948,F,45,12,61554,61
3949,M,45,0,44266,44
3950,M,25,4,60056,60
3951,F,18,4,60014,60
3952,F,45,1,12449,12
3953,M,25,12,55117,55
3954,M,18,4,32601,32
3955,M,35,0,12831,12
3956,M,25,0,94930-2010,94
3957,M,35,11,40242,40
3958,M,45,7,46112,46
3959,F,45,1,03768,03
3960,F,35,14,55014,55
3961,M,25,1,45230,45
3962,F,56,0,98115,98
3963,M,50,20,30030,30
3964,M,56,16,66502,66
3965,M,18,11,65202,65
3966,M,25,0,30096,30
3967,F,18,2,13603,13
3968,M,25,2,02903,02
3969,M,56,7,12345,12
3970,F,25,2,02903,02
3971,F,18,4,80228,80
3972,F,25,6,23229,23
3973,M,25,7,60614,60
3974,M,35,0,30741,30
3975,F,25,5,43229,43
3976,F,25,0,44107,44
3977,M,35,14,22180,22
3978,M,35,13,78252,78
3979,F,50,9,59072,59
3980,M,25,4,66762,66
3981,F,45,0,97701,97
3982,M,56,13,95929,95
3983,M,25,0,30606,30
3984,M,25,7,75089,75
3985,M,45,16,01880,01
3986,M,25,7,33324,33
3987,F,18,4,01742,01
3988,F,25,14,60647,60
3989,M,50,12,30030,30
3990,M,25,16,17350,17
3991,M,25,7,33309,33
3992,M,25,4,32653,32
3993,M,25,0,22015,22
3994,M,50,7,43081,43
3995,M,35,17,22810,22
3996,M,18,14,32825,32
3997,M,35,17,45255,45
3998,M,45,0,74354,74
3999,M,35,17,30701,30
4000,M,35,7,08876,08
4001,F,25,1,01860,01
4002,M,45,16,20880,20
4003,M,56,13,46143,46
4004,M,50,0,21050,21
4005,M,35,7,12110,12
4006,M,1,7,48038,48
4007,M,35,12,88005,88
4008,M,18,1,92802,92
4009,M,18,7,44039,44
4010,M,25,14,94533,94
4011,M,25,17,85210,85
4012,M,18,4,49503-1313,49
4013,M,25,1,77803,77
4014,M,25,0,48316-5601,48
4015,F,45,3,75605,75
4016,M,50,0,33901,33
4017,M,25,14,17972,17
4018,F,45,20,75214,75
4019,M,35,17,54601,54
4020,M,25,6,77034,77
4021,M,50,20,95236,95
4022,M,35,14,53403,53
4023,F,35,9,32404,32
4024,M,25,5,45011,45
4025,F,56,6,77018,77
4026,M,25,7,68164,68
4027,F,25,7,12533,12
4028,M,25,4,02140,02
4029,F,56,3,21114,21
4030,M,35,7,89128,89
4031,M,25,0,42445,42
4032,M,25,12,56301,56
4033,M,25,6,43551,43
4034,M,25,0,21113,21
4035,M,18,4,45251,45
4036,M,25,1,46530,46
4037,M,50,16,80206,80
4038,M,50,6,11510-2001,11
4039,M,25,16,97401,97
4040,M,25,20,75006,75
4041,M,18,3,48005,48
4042,M,35,15,94002,94
4043,F,25,15,94002,94
4044,F,35,3,95826,95
4045,M,56,13,40511,40
4046,M,45,17,53545,53
4047,M,18,4,30606,30
4048,F,35,1,89431,89
4049,M,45,11,33133,33
4050,M,35,6,60061,60
4051,M,18,14,01604,01
